iteration_num,expe_num,validation_result,clock_freq,current_sample,current_timestamp,timing_sample
0,0,,,14.655303955078125,40.52,
0,0,,,3.571319580078125,40.547,
0,0,,,3.571319580078125,40.574,
0,0,,,2.5463104248046875,40.601,
0,0,,,2.5463104248046875,40.628,
0,0,,,2.534103393554688,40.656,
0,0,,,2.534103393554688,40.683,
0,0,,,2.5386810302734375,40.71,
0,0,,,2.5386810302734375,40.738,
0,0,,,2.517318725585938,40.765,
0,0,,,2.5768280029296875,40.792,
0,0,,,2.5768280029296875,40.82,
0,0,,,2.532577514648438,40.847,
0,0,,,2.532577514648438,40.875,
0,0,,,2.521514892578125,40.902,
0,0,,,2.521514892578125,40.929,
0,0,,,2.6084899902343754,40.957,
0,0,,,2.6084899902343754,40.984,
0,0,,,2.550506591796875,41.011,
0,0,,,2.550506591796875,41.039,
0,0,,,2.5386810302734375,41.066,
0,0,,,2.5470733642578125,41.093,
0,0,,,2.5470733642578125,41.121,
0,0,,,2.5741577148437504,41.148,
0,0,,,2.5741577148437504,41.176,
0,0,,,2.55279541015625,41.203,
0,0,,,2.55279541015625,41.231,
0,0,,,2.564620971679688,41.259,
0,0,,,2.564620971679688,41.286,
0,0,,,2.4963378906250004,41.314,
0,0,,,2.4963378906250004,41.342,
0,0,,,2.5360107421875004,41.369,
0,0,,,2.5524139404296875,41.397,
0,0,,,2.5524139404296875,41.424,
0,0,,,2.537918090820313,41.452,
0,0,,,2.537918090820313,41.48,
0,0,,,2.5421142578125004,41.507,
0,0,,,2.5421142578125004,41.535,
0,0,,,2.530288696289063,41.562,
0,0,,,2.530288696289063,41.59,
0,0,,,2.5482177734375,41.617,
0,0,,,2.5482177734375,41.645,
0,0,,,2.58331298828125,41.672,
0,0,,,2.511215209960938,41.7,
0,0,,,2.511215209960938,41.728,
0,0,,,2.555465698242188,41.756,
0,0,,,2.555465698242188,41.784,
0,0,,,2.573394775390625,41.811,
0,0,,,2.573394775390625,41.839,
0,0,,,2.5638580322265625,41.867,
0,0,,,2.5638580322265625,41.895,
0,0,,,2.5547027587890625,41.923,
0,0,,,2.5547027587890625,41.951,
0,0,,,2.515029907226563,41.978,
0,0,,,2.550506591796875,42.006,
0,0,,,2.550506591796875,42.034,
0,0,,,2.5348663330078125,42.062,
0,0,,,2.5348663330078125,42.089,
0,0,,,2.524948120117188,42.117,
0,0,,,2.524948120117188,42.145,
0,0,,,2.5180816650390625,42.174,
0,0,,,2.5180816650390625,42.202,
0,0,,,2.603912353515625,42.23,
0,0,,,2.536773681640625,42.258,
0,0,,,2.536773681640625,42.286,
0,0,,,2.602386474609375,42.314,
0,0,,,2.602386474609375,42.342,
0,0,,,2.564620971679688,42.371,
0,0,,,2.564620971679688,42.399,
0,0,,,2.4974822998046875,42.427,
0,0,,,2.4974822998046875,42.455,
0,0,,,2.560806274414063,42.483,
0,0,,,2.5779724121093754,42.511,
0,0,,,2.5779724121093754,42.539,
0,0,,,2.566909790039063,42.567,
0,0,,,2.566909790039063,42.595,
0,0,,,2.582168579101563,42.623,
0,0,,,2.582168579101563,42.651,
0,0,,,2.563095092773438,42.679,
0,0,,,2.563095092773438,42.707,
0,0,,,2.536773681640625,42.735,
0,0,,,2.5482177734375,42.763,
0,0,,,2.5482177734375,42.791,
0,0,,,2.5295257568359375,42.819,
0,0,,,2.5295257568359375,42.846,
0,0,,,2.5802612304687504,42.874,
0,0,,,2.5802612304687504,42.902,
0,0,,,2.544403076171875,42.93,
0,0,,,2.544403076171875,42.958,
0,0,,,2.5627136230468754,42.986,
0,0,,,2.6004791259765625,43.014,
0,0,,,2.6004791259765625,43.042,
0,0,,,2.53143310546875,43.07,
0,0,,,2.53143310546875,43.098,
0,0,,,2.548980712890625,43.126,
0,0,,,2.548980712890625,43.154,
0,0,,,2.510833740234375,43.182,
0,0,,,2.510833740234375,43.21,
0,0,,,2.6069641113281254,43.238,
0,0,,,2.5600433349609375,43.266,
