iteration_num,expe_num,validation_result,clock_freq,current_sample,current_timestamp,timing_sample
0,0,,,15.217971801757812,0.007,
0,0,,,15.217971801757812,0.033,
0,0,,,6.342315673828126,0.06,
0,0,,,6.342315673828126,0.086,
0,0,,,4.282379150390626,0.113,
0,0,,,4.282379150390626,0.14,
0,0,,,4.2865753173828125,0.166,
0,0,,,4.2903900146484375,0.193,
0,0,,,4.2903900146484375,0.219,
0,0,,,4.2705535888671875,0.246,
0,0,,,4.2705535888671875,0.272,
0,0,,,4.2835235595703125,0.299,
0,0,,,4.2835235595703125,0.325,
0,0,,,4.280853271484375,0.352,
0,0,,,4.280853271484375,0.378,
0,0,,,4.27703857421875,0.405,
0,0,,,4.27703857421875,0.431,
0,0,,,4.286193847656251,0.458,
0,0,,,4.286193847656251,0.485,
0,0,,,4.2812347412109375,0.511,
0,0,,,4.2812347412109375,0.538,
0,0,,,4.2694091796875,0.564,
0,0,,,4.2694091796875,0.591,
0,0,,,4.29534912109375,0.617,
0,0,,,4.29534912109375,0.644,
0,0,,,4.2812347412109375,0.67,
0,0,,,4.286193847656251,0.697,
0,0,,,4.286193847656251,0.724,
0,0,,,4.2644500732421875,0.75,
0,0,,,4.2644500732421875,0.777,
0,0,,,4.278564453125001,0.803,
0,0,,,4.278564453125001,0.83,
0,0,,,4.283905029296875,0.856,
0,0,,,4.283905029296875,0.883,
0,0,,,4.2812347412109375,0.909,
0,0,,,4.2812347412109375,0.936,
0,0,,,4.27703857421875,0.962,
0,0,,,4.27703857421875,0.989,
0,0,,,4.277801513671875,1.015,
0,0,,,4.277801513671875,1.042,
0,0,,,4.290008544921876,1.069,
0,0,,,4.290008544921876,1.095,
0,0,,,4.2812347412109375,1.122,
0,0,,,4.2812347412109375,1.148,
0,0,,,4.266357421875,1.175,
0,0,,,4.271697998046875,1.201,
0,0,,,4.271697998046875,1.228,
0,0,,,4.272842407226563,1.254,
0,0,,,4.272842407226563,1.281,
0,0,,,4.2774200439453125,1.307,
0,0,,,4.2774200439453125,1.334,
0,0,,,4.28314208984375,1.361,
0,0,,,4.28314208984375,1.387,
0,0,,,4.280853271484375,1.414,
0,0,,,4.280853271484375,1.44,
0,0,,,4.2736053466796875,1.467,
0,0,,,4.2736053466796875,1.493,
0,0,,,4.2694091796875,1.52,
0,0,,,4.2694091796875,1.546,
0,0,,,4.280853271484375,1.573,
0,0,,,4.280853271484375,1.6,
0,0,,,4.277801513671875,1.626,
0,0,,,4.277801513671875,1.653,
0,0,,,4.2667388916015625,1.679,
0,0,,,4.2667388916015625,1.706,
0,0,,,4.264068603515625,1.732,
0,0,,,4.263305664062501,1.759,
0,0,,,4.263305664062501,1.785,
0,0,,,4.2873382568359375,1.812,
0,0,,,4.2873382568359375,1.839,
0,0,,,4.27398681640625,1.865,
0,0,,,4.27398681640625,1.892,
0,0,,,4.2675018310546875,1.918,
0,0,,,4.2675018310546875,1.945,
0,0,,,4.270172119140625,1.971,
0,0,,,4.270172119140625,1.998,
0,0,,,4.2621612548828125,2.025,
0,0,,,4.2621612548828125,2.052,
0,0,,,4.2572021484375,2.078,
0,0,,,4.2572021484375,2.105,
0,0,,,4.2530059814453125,2.131,
0,0,,,4.2530059814453125,2.158,
0,0,,,4.26483154296875,2.184,
0,0,,,4.26483154296875,2.211,
0,0,,,4.264068603515625,2.237,
0,0,,,4.26177978515625,2.264,
0,0,,,4.26177978515625,2.291,
0,0,,,4.261016845703125,2.317,
0,0,,,4.261016845703125,2.344,
0,0,,,4.261398315429688,2.37,
0,0,,,4.261398315429688,2.397,
0,0,,,4.26177978515625,2.423,
0,0,,,4.26177978515625,2.45,
0,0,,,4.270172119140625,2.476,
0,0,,,4.270172119140625,2.503,
0,0,,,4.267120361328126,2.529,
0,0,,,4.267120361328126,2.556,
0,0,,,4.2522430419921875,2.583,
0,0,,,4.2522430419921875,2.609,
0,0,,,4.2507171630859375,2.636,
0,0,,,4.2507171630859375,2.662,
0,0,,,4.2659759521484375,2.689,
0,0,,,4.2659759521484375,2.715,
0,0,,,4.2636871337890625,2.742,
0,0,,,4.255676269531251,2.768,
0,0,,,4.255676269531251,2.795,
0,0,,,4.26788330078125,2.821,
0,0,,,4.26788330078125,2.848,
0,0,,,4.264068603515625,2.874,
0,0,,,4.264068603515625,2.901,
0,0,,,4.271697998046875,2.928,
0,0,,,4.271697998046875,2.954,
0,0,,,4.254913330078125,2.981,
0,0,,,4.254913330078125,3.007,
0,0,,,4.26483154296875,3.034,
0,0,,,4.26483154296875,3.06,
0,0,,,4.262542724609375,3.087,
0,0,,,4.262542724609375,3.113,
0,0,,,4.2392730712890625,3.14,
0,0,,,4.2392730712890625,3.166,
0,0,,,4.2583465576171875,3.193,
0,0,,,4.2583465576171875,3.22,
0,0,,,4.2449951171875,3.246,
0,0,,,4.253768920898438,3.273,
0,0,,,4.253768920898438,3.299,
0,0,,,4.2560577392578125,3.326,
0,0,,,4.2560577392578125,3.352,
0,0,,,4.2469024658203125,3.379,
0,0,,,4.2469024658203125,3.405,
0,0,,,4.2453765869140625,3.432,
0,0,,,4.2453765869140625,3.458,
0,0,,,4.245758056640625,3.485,
0,0,,,4.245758056640625,3.512,
0,0,,,4.23583984375,3.538,
