0,2,11006000,11,11111
1,2,2937000,11,11111
2,2,3927000,5,11111
3,2,1051000,5,11111
0,2,11020000,11,11111
1,2,2940000,11,11111
2,2,3927000,5,11111
3,2,1050000,5,11111
