0,0,31347000,7,11111
1,2,28479000,5,11111
2,0,50401000,7,11111
3,2,47830000,5,11111
4,0,110572000,7,11111
5,2,109354000,7,11111
6,0,130800000,7,11111
7,2,128143000,8,11111
8,0,150001000,7,11111
9,2,147705000,9,11111
0,0,31347000,7,11111
