iteration_num,expe_num,validation_result,clock_freq,current_sample,power_sample,energy_sample,shunt_voltage_sample,bus_voltage_sample,current_timestamp,timing_sample
0,0,,,4.5440673828125,23.842163085937504,0.52734375,0.034079375,5.2470703125,0.03,
0,0,,,4.5440673828125,23.842163085937504,1.3574218750000002,0.034079375,5.2470703125,0.064,
0,0,,,4.588508605957032,24.075317382812504,2.1191406250000004,0.03441375,5.246875,0.098,
0,0,,,4.614830017089844,24.212646484375004,2.9687500000000004,0.034610312500000004,5.2466796875,0.132,
0,0,,,4.614830017089844,24.212646484375004,3.7988281250000004,0.034610312500000004,5.2466796875,0.166,
0,0,,,4.5986175537109375,24.129028320312504,4.638671875,0.034488750000000006,5.2470703125,0.2,
0,0,,,4.588890075683594,24.078369140625,5.478515625,0.03441625,5.247265625000001,0.234,
0,0,,,4.588890075683594,24.078369140625,6.230468750000001,0.03441625,5.247265625000001,0.268,
0,0,,,4.5948028564453125,24.110717773437504,7.070312500000001,0.034460000000000005,5.2474609375000005,0.302,
0,0,,,4.598426818847656,24.1265869140625,7.91015625,0.034487500000000004,5.246875,0.336,
0,0,,,4.598426818847656,24.1265869140625,8.740234375000002,0.034487500000000004,5.246875,0.37,
0,0,,,4.589271545410156,24.078979492187504,9.501953125000002,0.034418125,5.246875,0.404,
0,0,,,4.591560363769531,24.094238281250004,10.341796875000002,0.03443625,5.2474609375000005,0.438,
0,0,,,4.591560363769531,24.094238281250004,11.171875000000002,0.03443625,5.2474609375000005,0.472,
0,0,,,4.583740234375001,24.052124023437504,12.01171875,0.034377500000000005,5.247265625000001,0.506,
0,0,,,4.581832885742188,24.037475585937504,12.998046875,0.034363125,5.2464843750000005,0.547,
0,0,,,4.598426818847656,24.127807617187504,13.828125,0.0344871875,5.2470703125,0.581,
0,0,,,4.598426818847656,24.127807617187504,14.589843750000002,0.0344871875,5.2470703125,0.615,
0,0,,,4.590797424316406,24.086914062500004,15.4296875,0.03443,5.246875,0.649,
0,0,,,4.591560363769531,24.094238281250004,16.269531250000004,0.0344353125,5.24765625,0.683,
0,0,,,4.591560363769531,24.094238281250004,17.099609375,0.0344353125,5.24765625,0.717,
0,0,,,4.587745666503906,24.074096679687504,17.861328125000004,0.034407187500000005,5.24765625,0.751,
0,0,,,4.587554931640626,24.069824218750004,18.69140625,0.0344053125,5.246875,0.785,
0,0,,,4.587554931640626,24.069824218750004,19.53125,0.0344053125,5.246875,0.819,
0,0,,,4.593849182128906,24.104003906250004,20.371093750000004,0.034453125,5.2470703125,0.853,
0,0,,,4.596900939941406,24.122314453125,21.201171875000004,0.034475937500000005,5.24765625,0.887,
0,0,,,4.596900939941406,24.122314453125,21.962890625000004,0.034475937500000005,5.24765625,0.921,
0,0,,,4.588127136230469,24.072875976562504,22.802734375,0.0344096875,5.246875,0.955,
0,0,,,4.602813720703126,24.15283203125,23.642578125000004,0.03452,5.2474609375000005,0.989,
0,0,,,4.602813720703126,24.15283203125,24.482421875000004,0.03452,5.2474609375000005,1.023,
0,0,,,4.6070098876953125,24.174194335937504,25.244140625,0.034551250000000006,5.2474609375000005,1.057,
0,0,,,4.608535766601563,24.181518554687504,26.083984375000004,0.0345625,5.247265625000001,1.091,
0,0,,,4.608535766601563,24.181518554687504,26.923828125,0.0345625,5.247265625000001,1.125,
0,0,,,4.5993804931640625,24.132690429687504,27.75390625,0.034493750000000004,5.2470703125,1.159,
0,0,,,4.598045349121095,24.124755859375004,28.515625000000004,0.03448375,5.246875,1.193,
0,0,,,4.598045349121095,24.124755859375004,29.355468750000004,0.03448375,5.246875,1.227,
0,0,,,4.590415954589845,24.083251953125004,30.185546875000004,0.034426875,5.2466796875,1.261,
0,0,,,4.588127136230469,24.070434570312504,31.025390625000007,0.03441,5.246289062500001,1.295,
0,0,,,4.588127136230469,24.070434570312504,31.855468750000004,0.03441,5.246289062500001,1.329,
0,0,,,4.590606689453125,24.087524414062504,32.6171875,0.034428437500000006,5.2470703125,1.363,
0,0,,,4.579734802246094,24.03076171875,33.447265625,0.034346875000000006,5.247265625000001,1.397,
0,0,,,4.579734802246094,24.03076171875,34.28710937500001,0.034346875000000006,5.247265625000001,1.431,
0,0,,,4.578399658203125,24.020996093750004,35.12695312500001,0.0343375,5.2466796875,1.465,
0,0,,,4.595947265625,24.116821289062504,35.87890625,0.0344690625,5.2474609375000005,1.5,
0,0,,,4.595947265625,24.116821289062504,36.71875,0.0344690625,5.2466796875,1.534,
0,0,,,4.592323303222657,24.094848632812504,37.55859375000001,0.034441875000000004,5.2466796875,1.569,
0,0,,,4.604530334472656,24.159545898437504,38.388671875,0.034533125000000005,5.2470703125,1.603,
0,0,,,4.604530334472656,24.159545898437504,39.22851562500001,0.034445312500000005,5.247265625000001,1.637,
0,0,,,4.592704772949219,24.099121093750004,40.05859375000001,0.034445312500000005,5.247265625000001,1.671,
0,0,,,4.588508605957032,24.073486328125004,40.82031250000001,0.0344128125,5.2466796875,1.705,
0,0,,,4.588508605957032,24.073486328125004,41.66015625000001,0.034382812500000005,5.2466796875,1.739,
0,0,,,4.584503173828125,24.053344726562504,42.49023437500001,0.034382812500000005,5.2466796875,1.773,
0,0,,,4.588890075683594,24.078369140625,43.33007812500001,0.0344153125,5.247265625000001,1.807,
0,0,,,4.588890075683594,24.078369140625,44.16992187500001,0.034560625000000005,5.2470703125,1.841,
0,0,,,4.608154296875,24.179077148437504,44.93164062500001,0.034560625000000005,5.2470703125,1.875,
0,0,,,4.595947265625,24.114379882812504,45.77148437500001,0.0344678125,5.2470703125,1.909,
0,0,,,4.595947265625,24.114379882812504,46.60156250000001,0.03435375,5.247265625000001,1.943,
0,0,,,4.5806884765625,24.03564453125,47.44140625000001,0.03435375,5.247265625000001,1.977,
0,0,,,4.5940399169921875,24.105834960937504,48.20312500000001,0.034454687500000004,5.247265625000001,2.011,
0,0,,,4.598236083984375,24.124755859375004,49.03320312500001,0.034486562500000005,5.2464843750000005,2.045,
0,0,,,4.598236083984375,24.124755859375004,49.87304687500001,0.034486562500000005,5.2464843750000005,2.079,
0,0,,,4.577827453613281,24.019165039062504,50.70312500000001,0.0343325,5.246875,2.113,
0,0,,,4.581451416015625,24.0386962890625,51.53320312500001,0.034360625000000006,5.2470703125,2.147,
0,0,,,4.581451416015625,24.0386962890625,52.29492187500001,0.034360625000000006,5.2470703125,2.181,
0,0,,,4.589462280273438,24.080810546875,53.13476562500001,0.034419375,5.247265625000001,2.215,
0,0,,,4.598808288574219,24.132080078125004,53.97460937500001,0.034489687500000005,5.24765625,2.249,
0,0,,,4.598808288574219,24.132080078125004,54.80468750000001,0.034489687500000005,5.24765625,2.283,
0,0,,,4.586982727050781,24.066772460937504,55.56640625000001,0.0344015625,5.246875,2.317,
0,0,,,4.600906372070313,24.141235351562504,56.40625000000001,0.034506562500000004,5.2470703125,2.351,
0,0,,,4.600906372070313,24.141235351562504,57.24609375000001,0.034506562500000004,5.2470703125,2.385,
0,0,,,4.5902252197265625,24.087524414062504,58.07617187500001,0.0344265625,5.2474609375000005,2.419,
0,0,,,4.577827453613281,24.019775390625,58.837890625,0.0343334375,5.2470703125,2.453,
0,0,,,4.577827453613281,24.019775390625,59.66796875,0.0343334375,5.2470703125,2.487,
0,0,,,4.5806884765625,24.031982421875,60.498046875,0.034354375,5.2464843750000005,2.521,
0,0,,,4.5810699462890625,24.0386962890625,61.337890625,0.034357500000000006,5.2474609375000005,2.555,
0,0,,,4.5810699462890625,24.0386962890625,62.16796875000001,0.034357500000000006,5.2474609375000005,2.589,
0,0,,,4.5902252197265625,24.08447265625,63.00781250000001,0.0344259375,5.2470703125,2.623,
0,0,,,4.5841217041015625,24.053344726562504,63.76953125,0.034380625000000005,5.2470703125,2.657,
0,0,,,4.5841217041015625,24.053344726562504,64.599609375,0.034380625000000005,5.2470703125,2.692,
0,0,,,4.602241516113281,24.1455078125,65.439453125,0.034515625,5.2464843750000005,2.725,
0,0,,,4.605674743652345,24.166259765625004,66.279296875,0.034541562500000005,5.247265625000001,2.76,
0,0,,,4.605674743652345,24.166259765625004,67.041015625,0.034541562500000005,5.247265625000001,2.793,
0,0,,,4.57897186279297,24.024658203125004,67.87109375,0.034341562500000006,5.246875,2.828,
0,0,,,4.592704772949219,24.097290039062504,68.7109375,0.034445312500000005,5.246875,2.861,
0,0,,,4.592704772949219,24.097290039062504,69.54101562500001,0.034445312500000005,5.246875,2.896,
0,0,,,4.583549499511719,24.049682617187504,70.38085937500001,0.034375625,5.2470703125,2.929,
0,0,,,4.606056213378906,24.168701171875,71.14257812500001,0.034544687500000004,5.247265625000001,2.964,
0,0,,,4.606056213378906,24.168701171875,71.98242187500001,0.034544687500000004,5.2470703125,2.998,
0,0,,,4.5879364013671875,24.073486328125004,72.8125,0.034409062500000004,5.2470703125,3.032,
0,0,,,4.592704772949219,24.097900390625004,73.65234375,0.034444375000000006,5.2470703125,3.065,
0,0,,,4.592704772949219,24.097900390625004,74.4140625,0.034444375000000006,5.246875,3.1,
0,0,,,4.604911804199219,24.1607666015625,75.24414062500001,0.034535312500000005,5.246875,3.133,
0,0,,,4.579353332519531,24.026489257812504,76.08398437500001,0.034344375,5.2466796875,3.167,
0,0,,,4.579353332519531,24.026489257812504,76.9140625,0.0343746875,5.2466796875,3.201,
0,0,,,4.5833587646484375,24.0472412109375,77.75390625,0.0343746875,5.2466796875,3.235,
0,0,,,4.594612121582031,24.1082763671875,78.515625,0.034458125000000006,5.247265625000001,3.269,
0,0,,,4.594612121582031,24.1082763671875,79.345703125,0.03443,5.2470703125,3.303,
0,0,,,4.590797424316406,24.087524414062504,80.18554687500001,0.03443,5.2470703125,3.337,
0,0,,,4.5963287353515625,24.116210937500004,81.02539062500001,0.034471562500000004,5.246875,3.371,
0,0,,,4.5963287353515625,24.116210937500004,81.77734375000001,0.034352187500000006,5.247265625000001,3.405,
0,0,,,4.580497741699219,24.033813476562504,82.61718750000001,0.034352187500000006,5.247265625000001,3.439,
0,0,,,4.586029052734375,24.060668945312504,83.447265625,0.03439375,5.2466796875,3.473,
0,0,,,4.586029052734375,24.060668945312504,84.287109375,0.034398750000000006,5.246875,3.507,
0,0,,,4.58660125732422,24.064331054687504,85.04882812500001,0.034398750000000006,5.246875,3.541,
0,0,,,4.596519470214844,24.118041992187504,85.87890625000001,0.034473750000000004,5.246875,3.575,
0,0,,,4.596519470214844,24.132080078125004,86.71875000000001,0.034494062500000006,5.246875,3.609,
0,0,,,4.5993804931640625,24.132080078125004,87.55859375000001,0.034494062500000006,5.246875,3.643,
0,0,,,4.580497741699219,24.033203125000004,88.388671875,0.0343525,5.246875,3.678,
0,0,,,4.596519470214844,24.115600585937504,89.228515625,0.034472812500000005,5.2466796875,3.712,
0,0,,,4.596519470214844,24.115600585937504,89.990234375,0.034472812500000005,5.2466796875,3.746,
0,0,,,4.60205078125,24.146728515625004,90.830078125,0.03451375,5.2470703125,3.78,
0,0,,,4.586982727050781,24.068603515625004,91.66015625000001,0.034401875000000005,5.247265625000001,3.814,
0,0,,,4.586982727050781,24.068603515625004,92.50000000000001,0.034401875000000005,5.247265625000001,3.848,
0,0,,,4.596519470214844,24.115600585937504,93.26171875,0.034472812500000005,5.2464843750000005,3.882,
0,0,,,4.598426818847656,24.1265869140625,94.09179687500001,0.034486562500000005,5.246875,3.916,
0,0,,,4.598426818847656,24.1265869140625,94.93164062500001,0.034486562500000005,5.246875,3.95,
0,0,,,4.598236083984375,24.127197265625,95.77148437500001,0.034485625000000006,5.247265625000001,3.984,
0,0,,,4.582023620605469,24.041748046875004,96.52343750000001,0.034364375,5.2470703125,4.018,
0,0,,,4.582023620605469,24.041748046875004,97.36328125,0.034364375,5.2470703125,4.052,
0,0,,,4.583549499511719,24.0472412109375,98.203125,0.034375312500000005,5.2466796875,4.086,
0,0,,,4.5963287353515625,24.117431640625004,99.03320312500001,0.034471562500000004,5.247265625000001,4.12,
0,0,,,4.5963287353515625,24.117431640625004,99.87304687500001,0.034471562500000004,5.247265625000001,4.154,
0,0,,,4.589080810546875,24.078369140625,100.63476562500001,0.034417812500000006,5.246875,4.188,
0,0,,,4.605865478515625,24.166870117187504,101.47460937500003,0.034542812500000006,5.2470703125,4.222,
0,0,,,4.605865478515625,24.166870117187504,102.31445312500001,0.034542812500000006,5.2470703125,4.256,
0,0,,,4.608345031738281,24.178466796875004,103.14453125,0.034561562500000004,5.246875,4.29,
0,0,,,4.593276977539063,24.101562500000004,103.90625,0.0344490625,5.247265625000001,4.324,
0,0,,,4.593276977539063,24.101562500000004,104.74609375000001,0.0344490625,5.247265625000001,4.358,
0,0,,,4.58221435546875,24.041748046875004,105.57617187500001,0.0343653125,5.246875,4.392,
0,0,,,4.587745666503906,24.074096679687504,106.41601562500001,0.034407187500000005,5.24765625,4.426,
0,0,,,4.587745666503906,24.074096679687504,107.24609375000001,0.034407187500000005,5.24765625,4.46,
0,0,,,4.600906372070313,24.1375732421875,108.00781250000001,0.034505625000000005,5.2464843750000005,4.494,
0,0,,,4.582786560058595,24.048461914062504,108.84765625000003,0.0343703125,5.24765625,4.528,
0,0,,,4.582786560058595,24.048461914062504,109.67773437500001,0.0343703125,5.24765625,4.562,
0,0,,,4.590415954589845,24.085693359375004,110.51757812500001,0.0344265625,5.2470703125,4.596,
0,0,,,4.586982727050781,24.067382812500004,111.279296875,0.034401875000000005,5.246875,4.63,
0,0,,,4.586982727050781,24.067382812500004,112.10937500000001,0.034401875000000005,5.247265625000001,4.664,
0,0,,,4.600906372070313,24.141845703125,112.94921875000003,0.03450625,5.247265625000001,4.698,
0,0,,,4.58984375,24.083251953125004,113.77929687500001,0.034422812500000004,5.247265625000001,4.733,
0,0,,,4.58984375,24.083251953125004,114.619140625,0.034405937500000004,5.2470703125,4.767,
0,0,,,4.587554931640626,24.071655273437504,115.380859375,0.034405937500000004,5.2470703125,4.801,
0,0,,,4.597282409667969,24.1229248046875,116.22070312500001,0.034479062500000004,5.247265625000001,4.835,
0,0,,,4.597282409667969,24.1229248046875,117.05078125000001,0.0344671875,5.247265625000001,4.869,
0,0,,,4.595756530761719,24.114990234375,117.89062500000001,0.0344671875,5.247265625000001,4.903,
0,0,,,4.595947265625,24.116210937500004,118.72070312500001,0.0344690625,5.247265625000001,4.937,
0,0,,,4.595947265625,24.116210937500004,119.48242187500001,0.0342675,5.24765625,4.971,
0,0,,,4.569053649902344,23.976440429687504,120.32226562500003,0.0342675,5.24765625,5.005,
0,0,,,4.5917510986328125,24.091796875,121.15234375000001,0.034437812500000005,5.2466796875,5.039,
0,0,,,4.5917510986328125,24.091796875,121.99218750000001,0.0344603125,5.247265625000001,5.073,
0,0,,,4.5948028564453125,24.109497070312504,122.75390625,0.0344603125,5.247265625000001,5.107,
0,0,,,4.590797424316406,24.089355468750004,123.58398437500001,0.034430625,5.2474609375000005,5.141,
0,0,,,4.590797424316406,24.089355468750004,124.42382812500003,0.034436562500000004,5.246875,5.175,
