0,3,29000,11,11111
1,3,30000,9,11111
2,3,31000,7,11111
3,3,33000,5,11111
0,3,29000,11,11111
1,3,30000,9,11111
2,3,31000,7,11111
3,3,32000,5,11111
0,3,29000,11,11111
1,3,29000,9,11111
2,3,31000,7,11111
3,3,33000,5,11111
0,3,29000,11,11111
1,3,30000,9,11111
